Time,Tissue Displacement,Pressure,Temperature,Piston Displacement,Opening Diameter,Battery Voltage,Charging,deformation,pressureApplied,IAP,stress,force,strain,elasticity,,,,,,,,,
1093049,26,93.63,24.2,0,60,0.08,Unplugged,12,6.17,-6.49,-46.89,-16583.45,200,-0.23|,,,,,,,,,
1093092,27,93.39,24.19,0,60,0.05,Unplugged,11,6.41,-6.77,-48.96,-17314.54,183.33,-0.27|,,,,,,,,,
1093135,26,93.18,24.19,0,60,0.09,Unplugged,12,6.62,-6.96,-50.28,-17783.72,200,-0.25|,,,,,,,,,
1093178,26,93,24.19,0,60,0.06,Unplugged,12,6.8,-7.15,-51.68,-18277.89,200,-0.26|,,,,,,,,,
1093222,26,92.83,24.19,0,60,0.07,Unplugged,12,6.97,-7.33,-52.96,-18730.3,200,-0.26|,,,,,,,,,
1093265,24,92.67,24.19,0,60,0.08,Unplugged,14,7.13,-7.43,-53.69,-18987.25,233.33,-0.23|,,,,,,,,,
1093308,27,92.53,24.19,0,60,0.05,Unplugged,11,7.27,-7.67,-55.5,-19628.07,183.33,-0.30|,,,,,,,,,
1093352,27,92.4,24.19,0,60,0.09,Unplugged,11,7.4,-7.82,-56.53,-19992.53,183.33,-0.31|,,,,,,,,,
1093395,26,92.27,24.19,0,60,0.05,Unplugged,12,7.53,-7.92,-57.22,-20238.12,200,-0.29|,,,,,,,,,
1093438,24,92.14,24.19,0,60,0.08,Unplugged,14,7.66,-8,-57.74,-20421.55,233.33,-0.25|,,,,,,,,,
1093482,25,92.01,24.19,0,60,0.08,Unplugged,13,7.79,-8.16,-58.94,-20844.94,216.67,-0.27|,,,,,,,,,
1093524,25,91.86,24.19,0,60,0.07,Unplugged,13,7.94,-8.31,-60.02,-21229.26,216.67,-0.28|,,,,,,,,,
1093568,25,91.68,24.19,0,60,0.07,Unplugged,13,8.12,-8.5,-61.39,-21711.77,216.67,-0.28|,,,,,,,,,
1093610,24,91.4,24.19,0,60,0.06,Unplugged,14,8.4,-8.76,-63.28,-22379.65,233.33,-0.27|,,,,,,,,,
1093654,24,91.12,24.19,0,60,0.08,Unplugged,14,8.68,-9.06,-65.39,-23125.96,233.33,-0.28|,,,,,,,,,
1093697,25,91.02,24.19,0,60,0.05,Unplugged,13,8.78,-9.19,-66.42,-23490.12,216.67,-0.31|,,,,,,,,,
1093740,24,91.04,24.19,0,60,0.07,Unplugged,14,8.76,-9.14,-66.03,-23353.81,233.33,-0.28|,,,,,,,,,
1093784,25,91.14,24.19,0,60,0.08,Unplugged,13,8.66,-9.07,-65.49,-23163.22,216.67,-0.30|,,,,,,,,,
1093827,24,91.3,24.19,0,60,0.06,Unplugged,14,8.5,-8.87,-64.08,-22662.23,233.33,-0.27|,,,,,,,,,
1093869,25,91.49,24.19,0,60,0.09,Unplugged,13,8.31,-8.7,-62.84,-22225.94,216.67,-0.29|,,,,,,,,,
1093914,26,91.7,24.19,0,60,0.07,Unplugged,12,8.1,-8.51,-61.52,-21756.67,200,-0.31|,,,,,,,,,
1093957,26,91.93,24.19,0,60,0.07,Unplugged,12,7.87,-8.27,-59.78,-21142.84,200,-0.30|,,,,,,,,,
1094000,26,92.17,24.19,0,60,0.07,Unplugged,12,7.63,-8.02,-58,-20512.12,200,-0.29|,,,,,,,,,
1094043,25,92.4,24.19,0,60,0.05,Unplugged,13,7.4,-7.75,-55.96,-19791.93,216.67,-0.26|,,,,,,,,,
1094086,24,92.63,24.19,0,60,0.08,Unplugged,14,7.17,-7.48,-54,-19098.21,233.33,-0.23|,,,,,,,,,
1094129,25,92.86,24.19,0,60,0.06,Unplugged,13,6.94,-7.26,-52.48,-18560.52,216.67,-0.24|,,,,,,,,,
1094172,27,93.08,24.19,0,60,0.08,Unplugged,11,6.72,-7.09,-51.29,-18139.86,183.33,-0.28|,,,,,,,,,
1094217,27,93.3,24.19,0,60,0.08,Unplugged,11,6.5,-6.86,-49.63,-17554.22,183.33,-0.27|,,,,,,,,,
1094259,26,93.51,24.19,0,60,0.05,Unplugged,12,6.29,-6.61,-47.78,-16897,200,-0.24|,,,,,,,,,
1094302,26,93.71,24.19,0,60,0.09,Unplugged,12,6.09,-6.4,-46.24,-16354.95,200,-0.23|,,,,,,,,,
1094346,25,93.91,24.2,0,60,0.06,Unplugged,13,5.89,-6.17,-44.57,-15762.09,216.67,-0.21|,,,,,,,,,
1094389,26,94.1,24.2,0,60,0.07,Unplugged,12,5.7,-6,-43.33,-15326.08,200,-0.22|,,,,,,,,,
1094433,26,94.28,24.2,0,60,0.07,Unplugged,12,5.52,-5.8,-41.94,-14833.92,200,-0.21|,,,,,,,,,
1094476,25,94.45,24.2,0,60,0.04,Unplugged,13,5.35,-5.6,-40.43,-14298.23,216.67,-0.19|,,,,,,,,,
1094519,25,94.62,24.2,0,60,0.08,Unplugged,13,5.18,-5.42,-39.14,-13843.27,216.67,-0.18|,,,,,,,,,
1094562,26,94.79,24.2,0,60,0.05,Unplugged,12,5.01,-5.27,-38.07,-13465.06,200,-0.19|,,,,,,,,,
1094606,26,94.95,24.2,0,60,0.08,Unplugged,12,4.85,-5.1,-36.86,-13035.01,200,-0.18|,,,,,,,,,
1094648,29,95.1,24.2,0,60,0.07,Unplugged,9,4.7,-5.02,-36.37,-12864.11,150,-0.24|,,,,,,,,,
1094692,26,95.25,24.2,0,60,0.06,Unplugged,12,4.55,-4.78,-34.55,-12218.5,200,-0.17|,,,,,,,,,
1094734,26,95.4,24.2,0,60,0.08,Unplugged,12,4.4,-4.63,-33.44,-11828.28,200,-0.17|,,,,,,,,,
1094778,27,95.54,24.2,0,60,0.06,Unplugged,11,4.26,-4.5,-32.56,-11515.39,183.33,-0.18|,,,,,,,,,
1094822,29,95.67,24.21,0,60,0.08,Unplugged,9,4.13,-4.41,-31.96,-11304.41,150,-0.21|,,,,,,,,,
1094866,25,95.81,24.21,0,60,0.08,Unplugged,13,3.99,-4.18,-30.2,-10681.29,216.67,-0.14|,,,,,,,,,
1094908,27,95.94,24.21,0,60,0.06,Unplugged,11,3.86,-4.08,-29.5,-10433.14,183.33,-0.16|,,,,,,,,,
1094953,26,96.06,24.21,0,60,0.09,Unplugged,12,3.74,-3.93,-28.38,-10038.43,200,-0.14|,,,,,,,,,
1094996,26,96.19,24.21,0,60,0.05,Unplugged,12,3.61,-3.8,-27.44,-9705.33,200,-0.14|,,,,,,,,,
1095038,29,96.31,24.21,0,60,0.07,Unplugged,9,3.49,-3.73,-27.04,-9564.4,150,-0.18|,,,,,,,,,
1095082,26,96.43,24.21,0,60,0.07,Unplugged,12,3.37,-3.55,-25.64,-9066.56,200,-0.13|,,,,,,,,,
1095125,27,96.54,24.21,0,60,0.06,Unplugged,11,3.26,-3.44,-24.91,-8808.98,183.33,-0.14|,,,,,,,,,
1095168,27,96.65,24.21,0,60,0.08,Unplugged,11,3.15,-3.33,-24.06,-8510.45,183.33,-0.13|,,,,,,,,,
1095211,25,96.76,24.21,0,60,0.05,Unplugged,13,3.04,-3.19,-23.02,-8141.84,216.67,-0.11|,,,,,,,,,
1095254,28,96.86,24.21,0,60,0.09,Unplugged,10,2.94,-3.12,-22.59,-7988.82,166.67,-0.14|,,,,,,,,,
1095297,27,96.96,24.21,0,60,0.06,Unplugged,11,2.84,-3,-21.66,-7662.14,183.33,-0.12|,,,,,,,,,
1095338,29,97.06,24.21,0,60,0.08,Unplugged,9,2.74,-2.93,-21.21,-7501.36,150,-0.14|,,,,,,,,,
1095382,29,97.16,24.21,0,60,0.08,Unplugged,9,2.64,-2.83,-20.47,-7240.84,150,-0.14|,,,,,,,,,
1095425,30,97.25,24.21,0,60,0.07,Unplugged,8,2.55,-2.75,-19.93,-7048.29,133.33,-0.15|,,,,,,,,,
1095468,29,97.34,24.21,0,60,0.08,Unplugged,9,2.46,-2.63,-19.02,-6727.95,150,-0.13|,,,,,,,,,
1095511,29,97.43,24.21,0,60,0.06,Unplugged,9,2.37,-2.53,-18.33,-6483.78,150,-0.12|,,,,,,,,,
1095554,27,97.52,24.21,0,60,0.09,Unplugged,11,2.28,-2.41,-17.42,-6160.47,183.33,-0.10|,,,,,,,,,
1095596,29,97.6,24.21,0,60,0.07,Unplugged,9,2.2,-2.35,-17.01,-6016.18,150,-0.11|,,,,,,,,,
1095639,27,97.69,24.21,0,60,0.08,Unplugged,11,2.11,-2.23,-16.13,-5706.21,183.33,-0.09|,,,,,,,,,
1095682,28,97.77,24.21,0,60,0.08,Unplugged,10,2.03,-2.16,-15.62,-5524.65,166.67,-0.09|,,,,,,,,,
1095726,27,97.84,24.21,0,60,0.05,Unplugged,11,1.96,-2.07,-14.95,-5286.48,183.33,-0.08|,,,,,,,,,
1095768,29,97.92,24.21,0,60,0.08,Unplugged,9,1.88,-2.01,-14.58,-5155.27,150,-0.10|,,,,,,,,,
1095812,26,97.99,24.21,0,60,0.06,Unplugged,12,1.81,-1.9,-13.74,-4858.98,200,-0.07|,,,,,,,,,
1095855,26,98.06,24.21,0,60,0.09,Unplugged,12,1.74,-1.82,-13.18,-4662.97,200,-0.07|,,,,,,,,,
1095898,28,98.13,24.21,0,60,0.06,Unplugged,10,1.67,-1.77,-12.8,-4526.64,166.67,-0.08|,,,,,,,,,
1095941,29,98.2,24.21,0,60,0.07,Unplugged,9,1.6,-1.71,-12.36,-4372.34,150,-0.08|,,,,,,,,,
1095983,27,98.27,24.21,0,60,0.08,Unplugged,11,1.53,-1.61,-11.68,-4130.72,183.33,-0.06|,,,,,,,,,
1096026,30,98.34,24.21,0,60,0.06,Unplugged,8,1.46,-1.58,-11.45,-4051.02,133.33,-0.09|,,,,,,,,,
1096069,28,98.4,24.21,0,60,0.08,Unplugged,10,1.4,-1.49,-10.77,-3808.88,166.67,-0.06|,,,,,,,,,
1096113,30,98.46,24.21,0,60,0.06,Unplugged,8,1.34,-1.44,-10.47,-3703.87,133.33,-0.08|,,,,,,,,,
1096156,30,98.52,24.21,0,60,0.08,Unplugged,8,1.28,-1.38,-9.99,-3532.68,133.33,-0.07|,,,,,,,,,
1096199,28,98.58,24.21,0,60,0.07,Unplugged,10,1.22,-1.29,-9.35,-3306.96,166.67,-0.06|,,,,,,,,,
1096241,29,98.64,24.21,0,60,0.07,Unplugged,9,1.16,-1.24,-8.98,-3174.9,150,-0.06|,,,,,,,,,
1096284,28,98.7,24.21,0,60,0.08,Unplugged,10,1.1,-1.17,-8.47,-2994.86,166.67,-0.05|,,,,,,,,,
1096328,28,98.75,24.21,0,60,0.05,Unplugged,10,1.05,-1.11,-8.05,-2847.49,166.67,-0.05|,,,,,,,,,
1096370,29,98.81,24.21,0,60,0.08,Unplugged,9,0.99,-1.06,-7.69,-2720.07,150,-0.05|,,,,,,,,,
1096413,27,98.86,24.21,0,60,0.06,Unplugged,11,0.94,-0.99,-7.18,-2540.51,183.33,-0.04|,,,,,,,,,
1096456,30,98.91,24.21,0,60,0.06,Unplugged,8,0.89,-0.96,-6.96,-2462.23,133.33,-0.05|,,,,,,,,,
1096499,29,98.96,24.21,0,60,0.08,Unplugged,9,0.84,-0.9,-6.52,-2305.79,150,-0.04|,,,,,,,,,
1096543,29,99,24.21,0,60,0.05,Unplugged,9,0.8,-0.85,-6.16,-2179.1,150,-0.04|,,,,,,,,,
1096585,29,99.05,24.21,0,60,0.08,Unplugged,9,0.75,-0.8,-5.81,-2054.17,150,-0.04|,,,,,,,,,
1096627,30,99.1,24.21,0,60,0.06,Unplugged,8,0.7,-0.76,-5.51,-1950.14,133.33,-0.04|,,,,,,,,,
1096672,29,99.14,24.21,0,60,0.08,Unplugged,9,0.66,-0.71,-5.11,-1806.86,150,-0.03|,,,,,,,,,
1096714,31,99.18,24.21,0,60,0.07,Unplugged,7,0.62,-0.67,-4.9,-1732.41,116.67,-0.04|,,,,,,,,,
1096757,29,99.22,24.21,0,60,0.07,Unplugged,9,0.58,-0.62,-4.48,-1582.95,150,-0.03|,,,,,,,,,
1096802,30,99.26,24.21,0,60,0.08,Unplugged,8,0.54,-0.58,-4.23,-1494.73,133.33,-0.03|,,,,,,,,,
1096844,30,99.3,24.21,0,60,0.06,Unplugged,8,0.5,-0.54,-3.92,-1387.99,133.33,-0.03|,,,,,,,,,
1096886,30,99.33,24.21,0,60,0.09,Unplugged,8,0.47,-0.5,-3.65,-1292.03,133.33,-0.03|,,,,,,,,,
1096930,30,99.37,24.21,0,60,0.06,Unplugged,8,0.43,-0.47,-3.38,-1195.9,133.33,-0.03|,,,,,,,,,
1096974,29,99.4,24.21,0,60,0.04,Unplugged,9,0.4,-0.43,-3.09,-1091.78,150,-0.02|,,,,,,,,,
1097016,30,99.44,24.21,0,60,0.08,Unplugged,8,0.36,-0.39,-2.85,-1007.17,133.33,-0.02|,,,,,,,,,
1097059,29,99.47,24.21,0,60,0.05,Unplugged,9,0.33,-0.35,-2.56,-905.47,150,-0.02|,,,,,,,,,
1097102,32,99.5,24.21,0,60,0.08,Unplugged,6,0.3,-0.33,-2.42,-855.13,100,-0.02|,,,,,,,,,
1097147,29,99.53,24.21,0,60,0.05,Unplugged,9,0.27,-0.29,-2.09,-738.35,150,-0.01|,,,,,,,,,
1097189,31,99.56,24.21,0,60,0.08,Unplugged,7,0.24,-0.26,-1.91,-673.9,116.67,-0.02|,,,,,,,,,
1097232,30,99.59,24.21,0,60,0.07,Unplugged,8,0.21,-0.23,-1.66,-585.69,133.33,-0.01|,,,,,,,,,
1097275,31,99.62,24.21,0,60,0.05,Unplugged,7,0.18,-0.2,-1.46,-515.45,116.67,-0.01|,,,,,,,,,
1097317,30,99.64,24.21,0,60,0.08,Unplugged,8,0.16,-0.17,-1.24,-437.73,133.33,-0.01|,,,,,,,,,
1097361,28,99.67,24.21,0,60,0.06,Unplugged,10,0.13,-0.14,-1.01,-357.55,166.67,-0.01|,,,,,,,,,
1097404,30,99.69,24.21,0,60,0.08,Unplugged,8,0.11,-0.11,-0.83,-293.04,133.33,-0.01|,,,,,,,,,
1097447,30,99.72,24.21,0,60,0.06,Unplugged,8,0.08,-0.09,-0.63,-222.37,133.33,-0.00|,,,,,,,,,
1097490,28,99.74,24.21,0,60,0.06,Unplugged,10,0.06,-0.06,-0.44,-154.89,166.67,-0.00|,,,,,,,,,
1097533,29,99.76,24.21,0,60,0.08,Unplugged,9,0.04,-0.04,-0.27,-95.98,150,-0.00|,,,,,,,,,
1097575,30,99.79,24.21,0,60,0.06,Unplugged,8,0.01,-0.01,-0.11,-38.08,133.33,-0.00|,,,,,,,,,
1097617,32,99.81,24.21,0,60,0.08,Unplugged,6,-0.01,0.01,0.05,16.58,100,0.00|,,,,,,,,,
1097659,31,99.82,24.21,0,60,0.05,Unplugged,7,-0.02,0.03,0.2,69.39,116.67,0.00|,,,,,,,,,
1097703,30,99.84,24.21,0,60,0.08,Unplugged,8,-0.04,0.05,0.34,118.93,133.33,0.00|,,,,,,,,,
1097744,29,99.86,24.21,0,60,0.06,Unplugged,9,-0.06,0.07,0.47,167.28,150,0.00|,,,,,,,,,
1097786,30,99.88,24.21,0,60,0.09,Unplugged,8,-0.08,0.08,0.61,216.9,133.33,0.00|,,,,,,,,,
1097829,30,99.9,24.21,0,60,0.06,Unplugged,8,-0.1,0.1,0.76,267.9,133.33,0.01|,,,,,,,,,
1097871,31,99.91,24.21,0,60,0.08,Unplugged,7,-0.11,0.12,0.9,318.44,116.67,0.01|,,,,,,,,,
1097914,32,99.93,24.21,0,60,0.07,Unplugged,6,-0.13,0.14,1.05,372.63,100,0.01|,,,,,,,,,
1097956,30,99.95,24.21,0,60,0.07,Unplugged,8,-0.15,0.16,1.14,403.63,133.33,0.01|,,,,,,,,,
1097999,31,99.96,24.21,0,60,0.07,Unplugged,7,-0.16,0.18,1.27,450.08,116.67,0.01|,,,,,,,,,
1098041,30,99.97,24.21,0,60,0.07,Unplugged,8,-0.17,0.19,1.37,483.72,133.33,0.01|,,,,,,,,,
1098083,29,99.99,24.21,0,60,0.08,Unplugged,9,-0.19,0.2,1.46,517.78,150,0.01|,,,,,,,,,
1098126,29,100,24.21,0,60,0.05,Unplugged,9,-0.2,0.21,1.55,549.97,150,0.01|,,,,,,,,,
1098168,32,100.01,24.21,0,60,0.08,Unplugged,6,-0.21,0.24,1.72,607.25,100,0.02|,,,,,,,,,
1098210,29,100.02,24.21,0,60,0.06,Unplugged,9,-0.22,0.24,1.73,613.21,150,0.01|,,,,,,,,,
1098253,31,100.04,24.21,0,60,0.07,Unplugged,7,-0.24,0.26,1.87,659.87,116.67,0.02|,,,,,,,,,
1098294,28,100.04,24.21,0,60,0.06,Unplugged,10,-0.24,0.26,1.88,664,166.67,0.01|,,,,,,,,,
1098336,30,100.05,24.22,0,60,0.08,Unplugged,8,-0.25,0.27,1.99,703.35,133.33,0.01|,,,,,,,,,
1098379,29,100.06,24.22,0,60,0.05,Unplugged,9,-0.26,0.28,2.04,721.44,150,0.01|,,,,,,,,,
1098421,32,100.07,24.22,0,60,0.08,Unplugged,6,-0.27,0.3,2.21,782.24,100,0.02|,,,,,,,,,
1098464,30,100.08,24.22,0,60,0.06,Unplugged,8,-0.28,0.31,2.21,782.82,133.33,0.02|,,,,,,,,,
1098506,29,100.09,24.22,0,60,0.07,Unplugged,9,-0.29,0.31,2.25,795.4,150,0.01|,,,,,,,,,
1098549,29,100.1,24.22,0,60,0.07,Unplugged,9,-0.3,0.32,2.32,820.12,150,0.02|,,,,,,,,,
1098590,30,100.11,24.22,0,60,0.06,Unplugged,8,-0.31,0.33,2.4,848.84,133.33,0.02|,,,,,,,,,
1098632,31,100.12,24.22,0,60,0.07,Unplugged,7,-0.32,0.34,2.5,882.5,116.67,0.02|,,,,,,,,,
1098674,32,100.12,24.22,0,60,0.06,Unplugged,6,-0.32,0.36,2.6,920.86,100,0.03|,,,,,,,,,
1098718,31,100.13,24.22,0,60,0.07,Unplugged,7,-0.33,0.36,2.61,921.6,116.67,0.02|,,,,,,,,,
1098759,30,100.14,24.21,0,60,0.05,Unplugged,8,-0.34,0.36,2.62,927.05,133.33,0.02|,,,,,,,,,
1098801,32,100.14,24.22,0,60,0.08,Unplugged,6,-0.34,0.38,2.75,973.17,100,0.03|,,,,,,,,,
1098843,31,100.15,24.21,0,60,0.06,Unplugged,7,-0.35,0.38,2.77,978,116.67,0.02|,,,,,,,,,
1098885,31,100.16,24.22,0,60,0.08,Unplugged,7,-0.36,0.39,2.82,998.74,116.67,0.02|,,,,,,,,,
1098928,31,100.16,24.22,0,60,0.04,Unplugged,7,-0.36,0.4,2.87,1016.8,116.67,0.02|,,,,,,,,,
1098970,30,100.17,24.22,0,60,0.09,Unplugged,8,-0.37,0.4,2.89,1020.96,133.33,0.02|,,,,,,,,,
1099012,31,100.17,24.22,0,60,0.05,Unplugged,7,-0.37,0.41,2.97,1049.54,116.67,0.03|,,,,,,,,,
1099054,29,100.18,24.22,0,60,0.08,Unplugged,9,-0.38,0.41,2.95,1044.28,150,0.02|,,,,,,,,,
1099097,30,100.19,24.22,0,60,0.06,Unplugged,8,-0.39,0.42,3.04,1073.49,133.33,0.02|,,,,,,,,,
1099140,30,100.19,24.21,0,60,0.07,Unplugged,8,-0.39,0.42,3.08,1088.41,133.33,0.02|,,,,,,,,,
1099182,31,100.2,24.21,0,60,0.07,Unplugged,7,-0.4,0.44,3.17,1119.8,116.67,0.03|,,,,,,,,,
1099225,31,100.2,24.21,0,60,0.06,Unplugged,7,-0.4,0.44,3.21,1133.54,116.67,0.03|,,,,,,,,,
1099267,30,100.21,24.21,0,60,0.08,Unplugged,8,-0.41,0.44,3.19,1127.75,133.33,0.02|,,,,,,,,,
1099309,30,100.21,24.22,0,60,0.05,Unplugged,8,-0.41,0.44,3.23,1141.11,133.33,0.02|,,,,,,,,,
1099352,32,100.22,24.22,0,60,0.08,Unplugged,6,-0.42,0.46,3.35,1183.93,100,0.03|,,,,,,,,,
1099394,30,100.22,24.22,0,60,0.05,Unplugged,8,-0.42,0.45,3.27,1157.89,133.33,0.02|,,,,,,,,,
1099436,31,100.22,24.22,0,60,0.08,Unplugged,7,-0.42,0.46,3.34,1181.48,116.67,0.03|,,,,,,,,,
1099478,32,100.23,24.22,0,60,0.06,Unplugged,6,-0.43,0.47,3.43,1212.2,100,0.03|,,,,,,,,,
1099521,30,100.23,24.22,0,60,0.09,Unplugged,8,-0.43,0.46,3.36,1188.55,133.33,0.03|,,,,,,,,,
1099564,31,100.23,24.22,0,60,0.06,Unplugged,7,-0.43,0.47,3.42,1211.3,116.67,0.03|,,,,,,,,,
1099607,32,100.23,24.22,0,60,0.05,Unplugged,6,-0.43,0.48,3.51,1239.66,100,0.04|,,,,,,,,,
1099650,30,100.24,24.22,0,60,0.05,Unplugged,8,-0.44,0.47,3.43,1212.21,133.33,0.03|,,,,,,,,,
1099691,31,100.24,24.22,0,60,0.07,Unplugged,7,-0.44,0.48,3.49,1233.89,116.67,0.03|,,,,,,,,,
1099733,31,100.24,24.22,0,60,0.08,Unplugged,7,-0.44,0.48,3.5,1237.12,116.67,0.03|,,,,,,,,,
1099775,30,100.24,24.22,0,60,0.06,Unplugged,8,-0.44,0.48,3.46,1225.27,133.33,0.03|,,,,,,,,,
1099819,30,100.25,24.22,0,60,0.08,Unplugged,8,-0.45,0.48,3.49,1232.89,133.33,0.03|,,,,,,,,,
1099861,31,100.25,24.22,0,60,0.05,Unplugged,7,-0.45,0.49,3.54,1253.6,116.67,0.03|,,,,,,,,,
1099904,31,100.25,24.22,0,60,0.08,Unplugged,7,-0.45,0.49,3.58,1264.46,116.67,0.03|,,,,,,,,,
1099946,31,100.25,24.21,0,60,0.05,Unplugged,7,-0.45,0.49,3.59,1269.57,116.67,0.03|,,,,,,,,,
1099990,32,100.26,24.21,0,60,0.07,Unplugged,6,-0.46,0.51,3.68,1301.96,100,0.04|,,,,,,,,,
1100032,31,100.26,24.21,0,60,0.07,Unplugged,7,-0.46,0.5,3.63,1283.46,116.67,0.03|,,,,,,,,,
1100075,31,100.26,24.21,0,60,0.04,Unplugged,7,-0.46,0.5,3.62,1279.51,116.67,0.03|,,,,,,,,,
1100118,31,100.26,24.21,0,60,0.08,Unplugged,7,-0.46,0.5,3.62,1278.74,116.67,0.03|,,,,,,,,,
1100160,31,100.26,24.21,0,60,0.05,Unplugged,7,-0.46,0.5,3.62,1279.8,116.67,0.03|,,,,,,,,,
1100203,32,100.26,24.22,0,60,0.08,Unplugged,6,-0.46,0.51,3.7,1307.61,100,0.04|,,,,,,,,,
1100245,29,100.26,24.22,0,60,0.06,Unplugged,9,-0.46,0.49,3.58,1267.01,150,0.02|,,,,,,,,,
1100287,32,100.26,24.21,0,60,0.08,Unplugged,6,-0.46,0.51,3.74,1321.25,100,0.04|,,,,,,,,,
1100329,33,100.26,24.21,0,60,0.05,Unplugged,5,-0.46,0.53,3.83,1356.12,83.33,0.05|,,,,,,,,,
1100371,32,100.27,24.21,0,60,0.09,Unplugged,6,-0.47,0.52,3.75,1325.94,100,0.04|,,,,,,,,,
1100414,33,100.27,24.22,0,60,0.06,Unplugged,5,-0.47,0.53,3.84,1359.46,83.33,0.05|,,,,,,,,,
1100457,32,100.27,24.22,0,60,0.07,Unplugged,6,-0.47,0.52,3.75,1326.05,100,0.04|,,,,,,,,,
1100500,32,100.27,24.22,0,60,0.07,Unplugged,6,-0.47,0.52,3.76,1328.09,100,0.04|,,,,,,,,,
1100542,31,100.27,24.22,0,60,0.07,Unplugged,7,-0.47,0.51,3.7,1310.24,116.67,0.03|,,,,,,,,,
1100584,31,100.27,24.22,0,60,0.08,Unplugged,7,-0.47,0.51,3.72,1314.02,116.67,0.03|,,,,,,,,,
1100628,32,100.27,24.21,0,60,0.05,Unplugged,6,-0.47,0.52,3.78,1338.53,100,0.04|,,,,,,,,,
1100670,31,100.27,24.22,0,60,0.08,Unplugged,7,-0.47,0.51,3.72,1316.63,116.67,0.03|,,,,,,,,,
1100712,31,100.27,24.21,0,60,0.05,Unplugged,7,-0.47,0.51,3.71,1313.34,116.67,0.03|,,,,,,,,,
1100754,31,100.27,24.22,0,60,0.08,Unplugged,7,-0.47,0.51,3.72,1314.3,116.67,0.03|,,,,,,,,,
1100796,33,100.27,24.21,0,60,0.05,Unplugged,5,-0.47,0.53,3.88,1372.94,83.33,0.05|,,,,,,,,,
1100839,32,100.27,24.21,0,60,0.07,Unplugged,6,-0.47,0.52,3.79,1340.03,100,0.04|,,,,,,,,,
1100882,32,100.27,24.21,0,60,0.07,Unplugged,6,-0.47,0.52,3.8,1344.71,100,0.04|,,,,,,,,,
1100924,32,100.27,24.21,0,60,0.07,Unplugged,6,-0.47,0.52,3.8,1345.73,100,0.04|,,,,,,,,,
1100966,33,100.27,24.21,0,60,0.07,Unplugged,5,-0.47,0.54,3.91,1381.57,83.33,0.05|,,,,,,,,,
1101008,31,100.27,24.21,0,60,0.07,Unplugged,7,-0.47,0.52,3.75,1327.85,116.67,0.03|,,,,,,,,,
1101052,33,100.27,24.21,0,60,0.08,Unplugged,5,-0.47,0.54,3.92,1387.09,83.33,0.05|,,,,,,,,,
1101093,30,100.28,24.21,0,60,0.06,Unplugged,8,-0.48,0.51,3.72,1314.88,133.33,0.03|,,,,,,,,,
1101135,32,100.28,24.21,0,60,0.08,Unplugged,6,-0.48,0.53,3.84,1357.77,100,0.04|,,,,,,,,,
1101178,29,100.28,24.22,0,60,0.05,Unplugged,9,-0.48,0.51,3.69,1304.84,150,0.02|,,,,,,,,,
1101219,31,100.28,24.22,0,60,0.08,Unplugged,7,-0.48,0.52,3.78,1336.32,116.67,0.03|,,,,,,,,,
1101261,33,100.28,24.22,0,60,0.05,Unplugged,5,-0.48,0.54,3.94,1394.45,83.33,0.05|,,,,,,,,,
1101304,30,100.28,24.22,0,60,0.06,Unplugged,8,-0.48,0.52,3.74,1324.08,133.33,0.03|,,,,,,,,,
1101348,32,100.28,24.22,0,60,0.06,Unplugged,6,-0.48,0.53,3.87,1367.04,100,0.04|,,,,,,,,,
1101390,31,100.28,24.21,0,60,0.07,Unplugged,7,-0.48,0.52,3.8,1345.64,116.67,0.03|,,,,,,,,,
1101433,30,100.28,24.21,0,60,0.06,Unplugged,8,-0.48,0.52,3.76,1331.38,133.33,0.03|,,,,,,,,,
1101475,31,100.28,24.21,0,60,0.05,Unplugged,7,-0.48,0.53,3.83,1354.49,116.67,0.03|,,,,,,,,,
1101518,32,100.29,24.21,0,60,0.07,Unplugged,6,-0.49,0.54,3.91,1384.17,100,0.04|,,,,,,,,,
1101559,31,100.29,24.21,0,60,0.06,Unplugged,7,-0.49,0.53,3.87,1368.42,116.67,0.03|,,,,,,,,,
1101603,31,100.29,24.21,0,60,0.08,Unplugged,7,-0.49,0.53,3.86,1366.09,116.67,0.03|,,,,,,,,,
1101645,31,100.29,24.21,0,60,0.06,Unplugged,7,-0.49,0.53,3.86,1366.05,116.67,0.03|,,,,,,,,,
1101690,32,100.29,24.21,0,60,0.07,Unplugged,6,-0.49,0.54,3.93,1389.43,100,0.04|,,,,,,,,,
1101733,31,100.29,24.21,0,60,0.06,Unplugged,7,-0.49,0.53,3.88,1372.5,116.67,0.03|,,,,,,,,,
1101775,30,100.29,24.21,0,60,0.04,Unplugged,8,-0.49,0.53,3.84,1359.37,133.33,0.03|,,,,,,,,,
1101818,31,100.29,24.21,0,60,0.07,Unplugged,7,-0.49,0.54,3.89,1374.17,116.67,0.03|,,,,,,,,,
1101859,32,100.29,24.21,0,60,0.06,Unplugged,6,-0.49,0.54,3.95,1397.89,100,0.04|,,,,,,,,,
1101903,32,100.29,24.21,0,60,0.08,Unplugged,6,-0.49,0.54,3.94,1392.61,100,0.04|,,,,,,,,,
1101945,33,100.29,24.21,0,60,0.06,Unplugged,5,-0.49,0.55,4.03,1424.01,83.33,0.05|,,,,,,,,,
